t_s,true_tank_level_m,reported_tank_level_m,independent_level_m,true_source_level_m,true_inflow_m3_s,true_outflow_m3_s,demand_m3_s,service_shortfall_ratio,spill_volume_m3,pump_energised,pump_permitted,pump_command,valve_position,requested_setpoint_m,effective_setpoint_m,supervisory_available,consequence_level,violated_invariants
921.000000,5.000000,5.001000,5.000000,6.000000,0.046154,0.035762,0.035762,0.000000,0.271541,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
921.500000,5.000000,5.000000,5.010000,6.000000,0.046154,0.032184,0.032184,0.000000,0.278526,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
922.000000,5.000000,5.001000,5.010000,6.000000,0.046154,0.035899,0.035899,0.000000,0.283653,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
922.500000,5.000000,4.997000,5.000000,6.000000,0.046154,0.035516,0.035516,0.000000,0.288972,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
923.000000,5.000000,5.014000,5.000000,6.000000,0.046154,0.036881,0.036881,0.000000,0.293609,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
923.500000,5.000000,5.001000,5.010000,6.000000,0.046154,0.032437,0.032437,0.000000,0.300467,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
924.000000,5.000000,4.996000,5.020000,6.000000,0.046154,0.036054,0.036054,0.000000,0.305517,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
924.500000,5.000000,5.006000,5.010000,6.000000,0.046154,0.036714,0.036714,0.000000,0.310237,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
925.000000,5.000000,4.989000,5.000000,6.000000,0.046154,0.035749,0.035749,0.000000,0.315440,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
925.500000,5.000000,4.993000,4.990000,6.000000,0.046154,0.033601,0.033601,0.000000,0.321716,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
926.000000,5.000000,5.002000,5.000000,6.000000,0.046154,0.037146,0.037146,0.000000,0.326220,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
926.500000,5.000000,4.990000,5.030000,6.000000,0.046154,0.037844,0.037844,0.000000,0.330374,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
927.000000,5.000000,4.999000,5.020000,6.000000,0.046154,0.031755,0.031755,0.000000,0.337574,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
927.500000,5.000000,5.006000,5.000000,6.000000,0.046154,0.033362,0.033362,0.000000,0.343970,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
928.000000,5.000000,5.005000,5.010000,6.000000,0.046154,0.036954,0.036954,0.000000,0.348570,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
928.500000,5.000000,4.990000,5.000000,6.000000,0.046154,0.032491,0.032491,0.000000,0.355401,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
929.000000,5.000000,4.995000,5.020000,6.000000,0.046154,0.033993,0.033993,0.000000,0.361482,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
929.500000,5.000000,5.002000,5.000000,6.000000,0.046154,0.032120,0.032120,0.000000,0.368499,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
930.000000,5.000000,4.998000,5.010000,6.000000,0.046154,0.036476,0.036476,0.000000,0.373338,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
930.500000,5.000000,4.999000,4.990000,6.000000,0.046154,0.032020,0.032020,0.000000,0.380405,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
931.000000,5.000000,5.012000,5.000000,6.000000,0.046154,0.038095,0.038095,0.000000,0.384434,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
931.500000,5.000000,5.001000,4.990000,6.000000,0.046154,0.038375,0.038375,0.000000,0.388323,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
932.000000,5.000000,4.993000,4.990000,6.000000,0.046154,0.034296,0.034296,0.000000,0.394253,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
932.500000,5.000000,4.993000,5.020000,6.000000,0.046154,0.036755,0.036755,0.000000,0.398952,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
933.000000,5.000000,5.006000,4.990000,6.000000,0.046154,0.037008,0.037008,0.000000,0.403525,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
933.500000,5.000000,5.001000,4.980000,6.000000,0.046154,0.037354,0.037354,0.000000,0.407925,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
934.000000,5.000000,4.993000,4.990000,6.000000,0.046154,0.033705,0.033705,0.000000,0.414149,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
934.500000,5.000000,4.995000,5.000000,6.000000,0.046154,0.037342,0.037342,0.000000,0.418555,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
935.000000,5.000000,5.000000,4.990000,6.000000,0.046154,0.037244,0.037244,0.000000,0.423010,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
935.500000,5.000000,4.997000,4.990000,6.000000,0.046154,0.034501,0.034501,0.000000,0.428837,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
936.000000,5.000000,4.998000,5.010000,6.000000,0.046154,0.033883,0.033883,0.000000,0.434972,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
936.500000,5.000000,5.005000,5.000000,6.000000,0.046154,0.036571,0.036571,0.000000,0.439764,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
937.000000,5.000000,5.005000,4.990000,6.000000,0.046154,0.035873,0.035873,0.000000,0.444904,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
937.500000,5.000000,4.991000,5.000000,6.000000,0.046154,0.034813,0.034813,0.000000,0.450575,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
938.000000,5.000000,5.006000,5.020000,6.000000,0.046154,0.037650,0.037650,0.000000,0.454827,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
938.500000,5.000000,5.009000,5.000000,6.000000,0.046154,0.035622,0.035622,0.000000,0.460092,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
939.000000,5.000000,5.004000,5.000000,6.000000,0.046154,0.037562,0.037562,0.000000,0.464388,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
939.500000,5.000000,4.996000,5.000000,6.000000,0.046154,0.032370,0.032370,0.000000,0.471280,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
940.000000,5.000000,4.997000,5.010000,6.000000,0.046154,0.037223,0.037223,0.000000,0.475746,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
940.500000,5.000000,5.004000,5.000000,6.000000,0.046154,0.033596,0.033596,0.000000,0.482024,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
941.000000,5.000000,4.993000,5.000000,6.000000,0.046154,0.033883,0.033883,0.000000,0.488160,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
941.500000,5.000000,4.994000,4.990000,6.000000,0.046154,0.033403,0.033403,0.000000,0.494535,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
942.000000,5.000000,5.003000,5.010000,6.000000,0.046154,0.036069,0.036069,0.000000,0.499578,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
942.500000,5.000000,4.994000,5.010000,6.000000,0.046154,0.037450,0.037450,0.000000,0.503930,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
943.000000,5.000000,4.989000,5.010000,6.000000,0.046154,0.033888,0.033888,0.000000,0.510063,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
943.500000,5.000000,5.009000,5.010000,6.000000,0.046154,0.032454,0.032454,0.000000,0.516913,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
944.000000,5.000000,5.000000,5.000000,6.000000,0.046154,0.033390,0.033390,0.000000,0.523294,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
944.500000,5.000000,4.994000,5.000000,6.000000,0.046154,0.032405,0.032405,0.000000,0.530169,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
945.000000,5.000000,4.999000,4.990000,6.000000,0.046154,0.032228,0.032228,0.000000,0.537132,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
945.500000,5.000000,5.007000,5.010000,6.000000,0.046154,0.031853,0.031853,0.000000,0.544282,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
946.000000,5.000000,5.006000,5.000000,6.000000,0.046154,0.032799,0.032799,0.000000,0.550960,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
946.500000,5.000000,5.011000,5.010000,6.000000,0.046154,0.036533,0.036533,0.000000,0.555770,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
947.000000,5.000000,4.997000,5.000000,6.000000,0.046154,0.036696,0.036696,0.000000,0.560499,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
947.500000,5.000000,5.004000,5.010000,6.000000,0.046154,0.036544,0.036544,0.000000,0.565304,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
948.000000,5.000000,4.994000,5.000000,6.000000,0.046154,0.038256,0.038256,0.000000,0.569253,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
948.500000,5.000000,4.992000,5.000000,6.000000,0.046154,0.036053,0.036053,0.000000,0.574303,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
949.000000,5.000000,5.003000,5.000000,6.000000,0.046154,0.036678,0.036678,0.000000,0.579041,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
949.500000,5.000000,4.998000,5.010000,6.000000,0.046154,0.035934,0.035934,0.000000,0.584151,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
950.000000,5.000000,5.001000,5.000000,6.000000,0.046154,0.036354,0.036354,0.000000,0.589051,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
950.500000,5.000000,4.993000,5.000000,6.000000,0.046154,0.038326,0.038326,0.000000,0.592965,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
951.000000,5.000000,5.003000,4.980000,6.000000,0.046154,0.035030,0.035030,0.000000,0.598527,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
951.500000,5.000000,5.002000,5.010000,6.000000,0.046154,0.031830,0.031830,0.000000,0.605689,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
952.000000,5.000000,4.992000,5.000000,6.000000,0.046154,0.037844,0.037844,0.000000,0.609844,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
952.500000,5.000000,5.005000,5.000000,6.000000,0.046154,0.033336,0.033336,0.000000,0.616253,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
953.000000,5.000000,5.000000,5.000000,6.000000,0.046154,0.035527,0.035527,0.000000,0.621566,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
953.500000,5.000000,4.998000,5.020000,6.000000,0.046154,0.036664,0.036664,0.000000,0.626311,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
954.000000,5.000000,5.006000,4.990000,6.000000,0.046154,0.034914,0.034914,0.000000,0.631931,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
954.500000,5.000000,5.000000,5.000000,6.000000,0.046154,0.035549,0.035549,0.000000,0.637234,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
955.000000,5.000000,5.000000,5.010000,6.000000,0.046154,0.031526,0.031526,0.000000,0.644548,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
955.500000,5.000000,5.002000,4.990000,6.000000,0.046154,0.036847,0.036847,0.000000,0.649201,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
956.000000,5.000000,5.003000,5.000000,6.000000,0.046154,0.031583,0.031583,0.000000,0.656486,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
956.500000,5.000000,4.998000,5.010000,6.000000,0.046154,0.036885,0.036885,0.000000,0.661120,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
957.000000,5.000000,4.998000,5.000000,6.000000,0.046154,0.036362,0.036362,0.000000,0.666016,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
957.500000,5.000000,5.001000,5.000000,6.000000,0.046154,0.032208,0.032208,0.000000,0.672989,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
958.000000,5.000000,5.001000,5.020000,6.000000,0.046154,0.034399,0.034399,0.000000,0.678867,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
958.500000,5.000000,4.998000,4.980000,6.000000,0.046154,0.036383,0.036383,0.000000,0.683753,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
959.000000,5.000000,5.010000,5.000000,6.000000,0.046154,0.037237,0.037237,0.000000,0.688211,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
959.500000,5.000000,5.004000,4.980000,6.000000,0.046154,0.035894,0.035894,0.000000,0.693341,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
960.000000,5.000000,5.003000,5.000000,6.000000,0.046154,0.035488,0.035488,0.000000,0.698673,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
960.500000,5.000000,4.995000,5.010000,6.000000,0.046154,0.034581,0.034581,0.000000,0.704460,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
961.000000,5.000000,4.999000,4.990000,6.000000,0.046154,0.037075,0.037075,0.000000,0.708999,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
961.500000,5.000000,4.998000,5.010000,6.000000,0.046154,0.032824,0.032824,0.000000,0.715664,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
962.000000,5.000000,4.991000,5.010000,6.000000,0.046154,0.037597,0.037597,0.000000,0.719942,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
962.500000,5.000000,5.007000,5.010000,6.000000,0.046154,0.032320,0.032320,0.000000,0.726859,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
963.000000,5.000000,5.004000,5.020000,6.000000,0.046154,0.037687,0.037687,0.000000,0.731092,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
963.500000,5.000000,5.001000,5.010000,6.000000,0.046154,0.034308,0.034308,0.000000,0.737015,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
964.000000,5.000000,4.995000,5.020000,6.000000,0.046154,0.034053,0.034053,0.000000,0.743066,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
964.500000,5.000000,5.002000,4.980000,6.000000,0.046154,0.037560,0.037560,0.000000,0.747363,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
965.000000,5.000000,4.995000,5.010000,6.000000,0.046154,0.037628,0.037628,0.000000,0.751626,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
965.500000,5.000000,4.999000,5.000000,6.000000,0.046154,0.038208,0.038208,0.000000,0.755598,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
966.000000,5.000000,5.003000,4.990000,6.000000,0.046154,0.036996,0.036996,0.000000,0.760177,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
966.500000,5.000000,4.999000,5.010000,6.000000,0.046154,0.035172,0.035172,0.000000,0.765668,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
967.000000,5.000000,5.004000,5.000000,6.000000,0.046154,0.032090,0.032090,0.000000,0.772701,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
967.500000,5.000000,4.997000,4.990000,6.000000,0.046154,0.032094,0.032094,0.000000,0.779731,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
968.000000,5.000000,4.993000,5.000000,6.000000,0.046154,0.032531,0.032531,0.000000,0.786542,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
968.500000,5.000000,5.000000,4.990000,6.000000,0.046154,0.035216,0.035216,0.000000,0.792011,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
969.000000,5.000000,5.001000,5.020000,6.000000,0.046154,0.032500,0.032500,0.000000,0.798837,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
969.500000,5.000000,4.987000,5.000000,6.000000,0.046154,0.035594,0.035594,0.000000,0.804117,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
970.000000,5.000000,5.004000,4.990000,6.000000,0.046154,0.032663,0.032663,0.000000,0.810863,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
970.500000,5.000000,5.003000,5.010000,6.000000,0.046154,0.033341,0.033341,0.000000,0.817269,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
971.000000,5.000000,4.998000,5.000000,6.000000,0.046154,0.036829,0.036829,0.000000,0.821931,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
971.500000,5.000000,4.997000,5.000000,6.000000,0.046154,0.036331,0.036331,0.000000,0.826843,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
972.000000,5.000000,4.988000,5.010000,6.000000,0.046154,0.035278,0.035278,0.000000,0.832281,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
972.500000,5.000000,4.991000,5.000000,6.000000,0.046154,0.037562,0.037562,0.000000,0.836577,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
973.000000,5.000000,5.000000,5.010000,6.000000,0.046154,0.034573,0.034573,0.000000,0.842367,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
973.500000,5.000000,5.004000,5.000000,6.000000,0.046154,0.034716,0.034716,0.000000,0.848086,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
974.000000,5.000000,4.998000,5.010000,6.000000,0.046154,0.032148,0.032148,0.000000,0.855089,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
974.500000,5.000000,4.998000,4.990000,6.000000,0.046154,0.032061,0.032061,0.000000,0.862136,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
975.000000,5.000000,5.009000,5.000000,6.000000,0.046154,0.035328,0.035328,0.000000,0.867548,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
975.500000,5.000000,4.991000,5.010000,6.000000,0.046154,0.034597,0.034597,0.000000,0.873327,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
976.000000,5.000000,5.007000,5.000000,6.000000,0.046154,0.035356,0.035356,0.000000,0.878725,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
976.500000,5.000000,4.992000,5.010000,6.000000,0.046154,0.034908,0.034908,0.000000,0.884348,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
977.000000,5.000000,5.005000,4.990000,6.000000,0.046154,0.034860,0.034860,0.000000,0.889995,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
977.500000,5.000000,5.008000,5.000000,6.000000,0.046154,0.034282,0.034282,0.000000,0.895932,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
978.000000,5.000000,4.997000,5.000000,6.000000,0.046154,0.034190,0.034190,0.000000,0.901913,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
978.500000,5.000000,4.993000,5.000000,6.000000,0.046154,0.038265,0.038265,0.000000,0.905858,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
979.000000,5.000000,4.991000,5.010000,6.000000,0.046154,0.034491,0.034491,0.000000,0.911689,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
979.500000,5.000000,5.002000,5.000000,6.000000,0.046154,0.035698,0.035698,0.000000,0.916917,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
980.000000,5.000000,5.000000,5.000000,6.000000,0.046154,0.038179,0.038179,0.000000,0.920904,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
980.500000,5.000000,5.000000,5.010000,6.000000,0.046154,0.036737,0.036737,0.000000,0.925613,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
981.000000,5.000000,5.004000,4.980000,6.000000,0.046154,0.036938,0.036938,0.000000,0.930221,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
981.500000,5.000000,5.001000,5.010000,6.000000,0.046154,0.032909,0.032909,0.000000,0.936844,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
982.000000,5.000000,4.994000,5.010000,6.000000,0.046154,0.033504,0.033504,0.000000,0.943169,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
982.500000,5.000000,5.004000,5.000000,6.000000,0.046154,0.036991,0.036991,0.000000,0.947750,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
983.000000,5.000000,5.002000,5.000000,6.000000,0.046154,0.033234,0.033234,0.000000,0.954210,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
983.500000,5.000000,5.006000,5.010000,6.000000,0.046154,0.032159,0.032159,0.000000,0.961207,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
984.000000,5.000000,4.996000,5.000000,6.000000,0.046154,0.033281,0.033281,0.000000,0.967644,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
984.500000,5.000000,4.999000,5.010000,6.000000,0.046154,0.035163,0.035163,0.000000,0.973139,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
985.000000,5.000000,4.996000,5.000000,6.000000,0.046154,0.033890,0.033890,0.000000,0.979271,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
985.500000,5.000000,4.997000,5.010000,6.000000,0.046154,0.031850,0.031850,0.000000,0.986423,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
986.000000,5.000000,5.004000,4.990000,6.000000,0.046154,0.033550,0.033550,0.000000,0.992725,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
986.500000,5.000000,5.000000,5.000000,6.000000,0.046154,0.035703,0.035703,0.000000,0.997950,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
987.000000,5.000000,4.994000,5.020000,6.000000,0.046154,0.033173,0.033173,0.000000,1.004440,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
987.500000,5.000000,5.004000,5.010000,6.000000,0.046154,0.036507,0.036507,0.000000,1.009264,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
988.000000,5.000000,5.003000,5.020000,6.000000,0.046154,0.032115,0.032115,0.000000,1.016283,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
988.500000,5.000000,4.997000,5.020000,6.000000,0.046154,0.037809,0.037809,0.000000,1.020456,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
989.000000,5.000000,5.005000,5.000000,6.000000,0.046154,0.034271,0.034271,0.000000,1.026397,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
989.500000,5.000000,5.000000,5.020000,6.000000,0.046154,0.033539,0.033539,0.000000,1.032704,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
990.000000,5.000000,4.997000,5.000000,6.000000,0.046154,0.032879,0.032879,0.000000,1.039342,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
990.500000,5.000000,4.997000,5.020000,6.000000,0.046154,0.033788,0.033788,0.000000,1.045525,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
991.000000,5.000000,4.997000,4.990000,6.000000,0.046154,0.033577,0.033577,0.000000,1.051813,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
991.500000,5.000000,4.998000,4.990000,6.000000,0.046154,0.037849,0.037849,0.000000,1.055965,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
992.000000,5.000000,4.993000,5.000000,6.000000,0.046154,0.037204,0.037204,0.000000,1.060440,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
992.500000,5.000000,4.995000,5.010000,6.000000,0.046154,0.036611,0.036611,0.000000,1.065212,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
993.000000,5.000000,4.997000,5.000000,6.000000,0.046154,0.032253,0.032253,0.000000,1.072162,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
993.500000,5.000000,5.006000,5.000000,6.000000,0.046154,0.035827,0.035827,0.000000,1.077326,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
994.000000,5.000000,5.008000,5.010000,6.000000,0.046154,0.037994,0.037994,0.000000,1.081406,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
994.500000,5.000000,5.002000,5.010000,6.000000,0.046154,0.035536,0.035536,0.000000,1.086715,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
995.000000,5.000000,5.000000,5.010000,6.000000,0.046154,0.037022,0.037022,0.000000,1.091281,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
995.500000,5.000000,5.003000,5.010000,6.000000,0.046154,0.036637,0.036637,0.000000,1.096039,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
996.000000,5.000000,5.003000,5.010000,6.000000,0.046154,0.037003,0.037003,0.000000,1.100615,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
996.500000,5.000000,4.998000,5.000000,6.000000,0.046154,0.032446,0.032446,0.000000,1.107469,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
997.000000,5.000000,5.002000,5.020000,6.000000,0.046154,0.036745,0.036745,0.000000,1.112173,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
997.500000,5.000000,5.005000,4.990000,6.000000,0.046154,0.033115,0.033115,0.000000,1.118692,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
998.000000,5.000000,5.010000,5.000000,6.000000,0.046154,0.037965,0.037965,0.000000,1.122787,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
998.500000,5.000000,5.006000,5.000000,6.000000,0.046154,0.034973,0.034973,0.000000,1.128377,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
999.000000,5.000000,5.003000,5.010000,6.000000,0.046154,0.036870,0.036870,0.000000,1.133019,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
999.500000,5.000000,4.998000,4.990000,6.000000,0.046154,0.032451,0.032451,0.000000,1.139871,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
1000.000000,5.000000,4.993000,5.010000,6.000000,0.046154,0.035302,0.035302,0.000000,1.145296,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
1000.500000,5.000000,4.998000,5.020000,6.000000,0.046154,0.038108,0.038108,0.000000,1.149319,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
1001.000000,5.000000,4.997000,4.990000,6.000000,0.046154,0.035114,0.035114,0.000000,1.154839,1,1,1,1.000000,4.800000,4.800000,1,C4,INV-001|INV-005
